City,State,Title,Address,Phone,Website,Rating,Rating_Count,Category,Scraped_Email,Scraped_Phone,Facebook_URL,Instagram_URL,LinkedIn_URL,YouTube_URL
Viman Nagar Pune,Maharashtra,"NIFM Karvenagar, Pune– Stock Market & Financial Market Courses, NISM Exam Preparation","3rd floor, office no.3, Banali apartment, near Saraswat bank, Erandwane, Pune, Maharashtra 411004",072764 84559,https://www.nifm.in/branch/viman-nagar-pune-stock-market-trading-and-accounting-taxation-courses-training-institute,5.0,41.0,Coaching Center,info@nifm.in,9132325391,https://www.facebook.com/NifmEducationalInstitutionsLtd?ref=hl,https://www.instagram.com/nifmacademy/,https://www.linkedin.com/school/nifm/,https://www.youtube.com/channel/UCGEZbFD3rupWYIcfm-bshmA
Viman Nagar Pune,Maharashtra,ShareMaster,"6th Floor, A-wing, Nyati Empress, Viman Nagar, Pune, Maharashtra 411014",075174 01717,https://sharemaster.in/,5.0,47.0,Training center,171@gmail.com,+91-7517401717,,,,
Viman Nagar Pune,Maharashtra,Kalyani Wadnere Stock Market class,"Shubh Gateway, Airport Rd, Viman Nagar, Pune, Maharashtra 411032",080100 98309,https://www.kalyaniwadnere.com/s/store/courses/description/Technical-Analysis,5.0,6.0,Training center,,6522725933,https://www.facebook.com/wadnerekalyani/?__cft__[0]=AZXGvey8LUEELYzwGqkG-Ohbnd5DMRlxtpkJ7_FCum_BjPUSvRTCtY6R0T96_2VFTicUEtZdUj-cA_OzMiwxggx0sSoPND1dOkh6AVQktfi_oupkEHQTzl0OkfL-KbmUKyshKtygbbVrNwsjuW1MuldX4yBgWh6OVnS7yBeEolYjsQ&amp;__tn__=kK-R,,,https://www.youtube.com/c/GraphyUniversity
Viman Nagar Pune,Maharashtra,Trading Direction,"Office No 24, B Building, City Vista, Survey Number 54, 4th Floor, Fountain Road, Kharadi, Pune, Maharashtra 411014",091758 62166,http://www.tradingdirection.in/,4.8,102.0,Training center,support@tradingdirection.in,+919175862166,https://www.facebook.com/tradingdirection/,https://www.instagram.com/tradingdirection/,https://www.linkedin.com/in/anilhanegave/,https://www.youtube.com/@TradingDirection
Nagpur,Maharashtra,Central Trading Academy - Stock Market | Share Market Training Institute,"2ND FLOOR, AMBAJHARI LAYOUT, PLOT NO 34, Hingna Rd, Nagpur, Maharashtra 440033",076205 73829,,5.0,291.0,Training center,,,,,,
Nagpur,Maharashtra,Advait Stock Market Academy | Stock Market Trading Training Institute,"Plot 28, Oshian SuperCity 3, 6, Besa-Pipla Rd, opposite to Atharva Nagri, Besa Pipla, Maharashtra 440034",091569 53895,https://www.asmaonline.in/,5.0,664.0,Training center,,,,,,
Nagpur,Maharashtra,Share Market Training Institute | Stock Market Vidya,"86,""Swamikrupa, Wardha Rd, near The Pride Hotel, Kannamwar Nagar, Nagpur, Maharashtra 440025",084218 93845,https://stockmarketvidya.com/,4.9,353.0,Training center,infostockmarketvidya@gmail.com,9822718163,https://www.facebook.com/SirSarode,https://www.instagram.com/sirsarode,,http://www.youtube.com/c/StockMarketinHindi
Nagpur,Maharashtra,MeTta Share Market Training Institute.,"Flat No 101, Aqua Habitat Lohar samaj, Beltarodi Rd, near Prabhat Hardware, Shatabdi Square, Nagpur, Maharashtra 440027",098348 88821,http://www.mettasharemarket.in/,4.9,394.0,Online Share Trading Center,,,,,,
Nagpur,Maharashtra,Stock Mart Share Market Institute,"Plot no.92, Subhash Nagar Rd, above Bank Of India ATM, Trimurti Nagar, Nagpur, Maharashtra 440022",090228 54273,,4.9,148.0,Education center,,,,,,
Nagpur,Maharashtra,TRADINGZ STOCK MARKET ACADEMY,"Plot No. 5, Manewada Rd, near Gulhane Hospital, Old Dnyaneshwar Nagar, Bajrang Nagar, Rameshwari, Nagpur, Maharashtra 440027",070665 94949,http://tradingz.in/,4.8,54.0,Education center,,+91 7020950188,,,,
Nagpur,Maharashtra,Tradr Trading Academy - Stock Market Classes in Nagpur | Share Market Classes,"5th Floor, Study Center, Sunder Pride, Plot no. 25, Chitnavis layout, Byramji Town, Nagpur, Maharashtra 440013",091121 29992,http://tradr.co.in/,4.8,162.0,Training center,username@coolexample.com,7023319615,,,,
Nagpur,Maharashtra,The Trade Learnify | Stock Market Academy,"Shop Plot no 45, behind Sai Mobile, near Kachore Lawn Road, Manish Nagar, Nagpur, Maharashtra 440015",093732 28941,https://thetradelearnify.com/,5.0,116.0,Educational institution,,,,,,
Nagpur,Maharashtra,Stock Market Training Institute - Share Market Classes in Nagpur,"Commercial Complex, Chamber Number 24,Block No - 8, 3rd Floor, Bajaj wing, Mangalwari, Sadar, Nagpur, Maharashtra 440001",084592 13063,https://www.stockmarketnagpur.com/,4.9,60.0,Training center,,,,,,
Nagpur,Maharashtra,HFX Snipers Trading Academy,"plot no. 8B, Jyoti School Rd, Ratan Nagar, Nagpur, Maharashtra 440024",070283 96672,http://www.hfxsnipers.in/,4.9,212.0,Education center,support@hfxsnipers.in,+91 7028396672,,https://www.instagram.com/hfx_snipers_learningfx?igsh=MWFwc3pmcWxvb2F4aQ%3D%3D,,https://img.youtube.com/vi/_ZN6UFHfrAg/maxresdefault.jpg
Nagpur,Maharashtra,ISD Share Market Training & Financial Planning,"Plot no 12, Chandak Lay Out, behind the bus stop, near Ali Sir's house, Chatrapati Nagar, Nagpur, Maharashtra 440015",097669 68120,,4.9,250.0,Education center,,,,,,
Nagpur,Maharashtra,Equity wisdom :- Share market classes,"Shree ramkunj apartment, near kachhi visa ground, Lakadganj, Nagpur, Maharashtra 440008",070207 69477,,5.0,138.0,Training center,,,,,,
Nagpur,Maharashtra,Aadhar Share Market Institute,"18, Medical Chowk, near Krida chowk, opp. Bank of India, Hanuman Nagar, Nagpur, Maharashtra 440024",086000 09745,http://aadharsharemarketinstitute.com/,4.9,176.0,Training center,Enquiry@aadharsharemarketinstitute.com,8728323699,https://www.facebook.com/p/Aadhar-Share-Market-Training-Center-100089379064889/,,,
Nagpur,Maharashtra,SEBI-Registered Share Market Training institute,"45, Central Ave, Hansapuri, Nagpur, Maharashtra 440018",098901 99990,,4.7,322.0,Training center,,,,,,
Nagpur,Maharashtra,PROFIT PULSE (Share Market Training Academy In Nagpur),"Dubey Layout, 57, near Hingna T-Point, Government Press Society, Nagpur, Maharashtra 440022",070589 63175,http://www.profitpulse.org.in/,5.0,39.0,Education center,,,,,,
Nagpur,Maharashtra,Me And You Enterprises – Stock Trading Institute | Share Market Class,"Katol, By-Pass Road, near Dhabha, Toll Tax, Wadi, Nagpur, Maharashtra 440023",097666 54766,https://www.meandyouenterprises.in/,5.0,197.0,Training center,official@gmail.com,7917725471,,,,
Nagpur,Maharashtra,Nisshant Mende Stock Market Training,"128, Mokhare College Rd, Lokseva Nagar, bhd, Nagpur, Maharashtra 440022",082757 36633,https://www.nishantmendhe.in/,4.9,249.0,Online Share Trading Center,nishantmendhe@gmail.com,9198234567,https://www.facebook.com/NishantMendheStockMarketTrainingInstitute,https://www.instagram.com/nisshantmenddhe.trader/,https://www.linkedin.com/in/nishant-mendhe-a16427200/,https://img.youtube.com/vi/lh3ep4uGYAI/hqdefault.jpg
Nagpur,Maharashtra,StalkMarket - Best Stock Market Training Academy,,088061 86661,https://www.stalkmarket.in/,5.0,16.0,Online Share Trading Center,,,,,,
Nagpur,Maharashtra,Md Share Market Training& Trading Class,"44FJ 8WW, Kharbi Rd, New Diamond Nagar, Shaktimata Nagar, Kharbi, Nagpur, Maharashtra 440024",082751 48198,http://www.mdsharemarket.com/,5.0,22.0,Training center,,,,,,
Nagpur,Maharashtra,KY SHARE MARKET CLASSES | Best Bank Nifty Classes in Nagpur | Best Share Market Classes in Nagpur,"Flat C1-6, near Sai kirana store, professional courier, Savitri Vihar, Somalwada, Nagpur, Maharashtra 440025",090228 91547,,5.0,25.0,Online Share Trading Center,,,,,,
Nagpur,Maharashtra,Shri Share Market Coaching Classes,"POLICE CHOWKY, near Hasanbagh Road, M-09, Nandanvan, Nagpur, Maharashtra 440024",093709 55817,https://shrisharemarket.in/,4.9,17.0,Online Share Trading Center,spatki06@gmail.com,8210176860,https://facebook.com,https://www.instagram.com/sharemaster20?utm_source,,
Nagpur,Maharashtra,Booming Bulls Hybrid Center Nagpur - Stock Market Academy | Share Market Institute,"Second Floor of N.I.T Plot, 5, E High Ct Rd, New Ramdaspeth, Nagpur, Maharashtra 440010",091213 14049,https://boomingbulls.com/hybrid-center-nagpur/,4.6,76.0,Educational institution,,,,,,
Nagpur,Maharashtra,Share / Stock Market Training Institute- Financial Destination,"JB Wing, Office No.14, Lobby Floor, MNC complex, Mangalwari Bazar Rd, Sadar, Nagpur, Maharashtra 440001",095958 63849,https://financialdestination.in/,4.9,56.0,Training center,dest@gmail.com,7358974914,https://www.facebook.com/share/15m2dd1MGN/,https://www.instagram.com/financial.destination?igsh=bnV0cWRhbWF6bG91,,
Nagpur,Maharashtra,SPECTRUM STOCK TRADER,"New Sahakar Nagar, Kharbi, Nagpur, Maharashtra 440024",092723 34556,https://www.instagram.com/spectrumstocktrader?igsh=dnFyZXU5NXFqb3Qx,5.0,75.0,Education center,,,,,,
Nagpur,Maharashtra,The Doji Academy,"KT Nagar, Nagpur, Maharashtra 440013",084848 03063,http://thedoji.in/,4.9,599.0,Online Share Trading Center,support@thedoji.in,7537888704,https://www.facebook.com/creatorsongraphy,https://www.instagram.com/the_doji/,https://www.linkedin.com/in/goraksh-brahmankar-2bb84a136/,https://www.youtube.com/@thedoji365
Nagpur,Maharashtra,Shlok Associates | Best Stock Market Classes | Share Trading Institute | Nagpur,"The proses, Plot no. 28, behind Tilt Restaurant, Surver Colony, Besa, Besa Pipla, Maharashtra 440037",093709 07328,http://www.shlokassociates.in/shlok,5.0,20.0,Training center,,,,,,
Nagpur,Maharashtra,Sandip Mule Trading Academy,"Amrit Kalash Apartment, 11, Bhagwaghar Layout, Nagpur, Maharashtra 440010",098909 18166,,4.9,38.0,Training center,,,,,,
Nagpur,Maharashtra,Bullers (Stock market class),"Main Ashok chowk, Shre sai vyankatesh apartment, near shere Punjab restaurant, Nagpur, Maharashtra 440017",095187 25825,,5.0,44.0,Training center,,,,,,
Nagpur,Maharashtra,Options Trading School,"Flat No 2, Indranil Apartment, opposite Fuel Headquarter, Laxminagar, Nagpur, Maharashtra 440022",090969 62365,http://www.otsprofit.com/,5.0,5.0,Education center,info@otsprofit.com,9319841581,https://www.facebook.com/profile.php?id=100093198415810&#038;mibextid=ZbWKwL,https://instagram.com/optionstradingschool?igshid=ZGUzMzM3NWJiOQ==,,
Nagpur,Maharashtra,"Orange City Trading Academy, Share Market Training Institute",,095118 87519,,5.0,15.0,Education center,,,,,,
Nagpur,Maharashtra,Bulls Assets Share Market Institute,"Nandanvan Rd, Nagpur, Maharashtra 440009",091122 33348,https://bullsassets.in/,4.9,50.0,Education center,info@example.com,9191122338,https://www.facebook.com/Bullsassets/,https://www.instagram.com/bullsassets/,https://www.linkedin.com/company/bulls-assets-investment-solutions/,
Nashik,Maharashtra,Stakeindia (best stock / share market training Institute / classes in nashik),"Business court, 105, Old Canal Link Rd, near City Center Mall, Radha Vasudev Batavia Nagar, Govind Nagar, Nashik, Maharashtra 422009",086982 34422,http://www.stakeindia.in/,4.9,511.0,Education center,webmaster@stakeindia.in,,,,,
Nashik,Maharashtra,trade N demat Academy | Best Share Market Courses in Nashik,"Office, 110, First Floor, Shreeji Bizz World, Dwarka Purnima Bus Stop In Front of Dominos & Camel House at, Kathe Galli - Mumbai Naka link Rd, beside Zerodha, Signal, Nashik, Maharashtra 422011",083800 24624,https://www.tradendemat.com/,4.9,199.0,Trade school,support@tradeNdemat.com,9900893014,https://www.facebook.com/tradendemat,,,https://www.youtube.com/embed/EM55X2eK-to
Nashik,Maharashtra,Stock Rise Institute (Share Market Training Center | Share Market Classes),"Shop no 644, 6th floor, Roongta Business point Trimurti, C wing, Kamatwade link Rd, near Espaliar school, Nashik, Maharashtra 422009",078757 95409,https://stockriseinsititute.in/pages/landing_page.html,5.0,160.0,Trade school,stockriseinstitute@gmail.com,7584208994,https://www.facebook.com/profile.php?id=61581024804399&mibextid=ZbWKwL,https://www.instagram.com/finanzwithrahul/,,
Nashik,Maharashtra,SMART DAY TRADERS-Stock Market Training Courses,"shubham park building, flat no 4, Ambad Link Rd, Uttam Nagar, Nashik, Maharashtra 422009",098816 25031,https://smartdaytraders.com/,4.8,85.0,Training center,smartdaytraders19@gmail.com,7068837776,https://www.facebook.com/smartdaytraders/,,,https://www.youtube.com/channel/UC7YJeVa7gMNWNbQBpNsOIIQ
Nashik,Maharashtra,C T Academy (Share Market Training Centre),"2nd Floor, Renuka Paradise, Ramdas Swami Marg, nr. Vijay Mamata Cinema, Ashirvad Nagar, Dwarka, Nashik, Maharashtra 422006",090294 91403,https://www.ctacademy.co.in/,4.6,512.0,Online Share Trading Center,,,,,,
Nashik,Maharashtra,Tradostar Share Market Academy,"2nd Floor, Sancheti Tower's, in front of Vikas Talkies, Panchavati, Nashik, Maharashtra 422001",079723 01848,,4.9,128.0,Education center,,,,,,
Nashik,Maharashtra,Marathi Udhyoojak | Stock Market Training Institute | Share Market | Classes- Online/Offline,"7, Manglya Rowhouse, Dindori Rd, Gayatri Nagar, Vaiduwadi, Nashik, Maharashtra 422004",075887 46620,http://www.marathiudhyoojak.in/,4.8,128.0,Financial consultant,marathiudhyoojak@gmail.com,9175887466,,https://instagram.com/marathi_udhyoojak?igshid=YmMyMTA2M2Y=,,https://www.youtube.com/channel/UCiwT_qCQQP5QDYkuh-f_H_g
Nashik,Maharashtra,Trading PIP's | Nashik's Best Trading Academy | Stock Market · Gold · Forex · Crypto | Live Trading Floor,"3rd Floor above Puffs and Rolls, Alampat Building Cycle Circle, College Rd, Krishi Nagar, Nashik, Maharashtra 422005",078753 38929,https://tradingprofitinpoints.in/,4.9,53.0,Educational institution,sumeetkolte24@gmail.com,7672622773,,https://www.instagram.com/_oneofone.2?igsh=amIzcW1yNDU5NWd6,,https://youtube.com/@tradewith_shruti?si=6dLMXoMuhE4fiorv
Nashik,Maharashtra,SHAREEXPERT SHARE MARKET CLASSES,"Suyojit trade center, L 6, Sharanpur Rd, opposite Rajiv Gandhi Bhavan Road, behind ICICI BANK, Nashik, Maharashtra 422002",099757 20856,,4.7,120.0,Online Share Trading Center,,,,,,
Nashik,Maharashtra,Eagle Trading Academy Stock Market Classes,"1,2,3, Falak Apt, Nashik - Pune Hwy, DattaMandir, Nashik, Maharashtra 422101",091754 85528,,4.9,55.0,Training center,,,,,,
Nashik,Maharashtra,शेअरमार्केटची बाराखडी by Hitendra Chaudhari (Dejavu Trading Hub),"4, Ganpati Mandir and Lotus Capital, near Dholya, Ashok Stambh, Nashik, Maharashtra 422002",096733 37962,https://dejavutradinghub.in/,4.9,787.0,Education center,,7870684318,https://www.facebook.com/dejavutradinghub?mibextid=ZbWKwL,https://www.instagram.com/dejavutradinghub?igsh=YXNwMnR1OG5scmdl,,https://www.youtube.com/@deja-vutradinghub6926
Nashik,Maharashtra,Raj sir Stock market Trading Education- RST,"Kamal Nagar, Panchawati, Hirawadi, Nashik, Maharashtra 422003",075582 09455,,5.0,10.0,Coaching Center,,,,,,
Nashik,Maharashtra,STEP FORWARD (SHARE MARKET CLASSES/SHARE MARKET TRAINNING INSTITUTE/STOCK MARKET CLASSES/COURSES/TUTORIAL),"shree, besides sbi main branch, CBS Rd, Shalimar, Nashik, Maharashtra 422001",075179 45829,,4.8,12.0,Education center,,,,,,
Nashik,Maharashtra,Stock Bharat,"BESIDES OF MANYAWAR SHOWROOM, NEAR RYK COLLEGE, College Rd, Nashik, Maharashtra 422005",087935 29307,http://www.stockbharats.com/,5.0,51.0,Educational institution,,,,,,
Nashik,Maharashtra,Euphoria Stock Market Training Institute,"Shop no.1 King's Kourt Buliding, behind the Passport Office, Dawkhar Wadi, Nashik Road, Nashik, Maharashtra 422101",077093 19139,,4.8,47.0,Education center,,,,,,
Nashik,Maharashtra,Avinash Parekar's Institute of Share Market & Services,"signal, at, Mahatma Nagar, Parijat Nagar, Nashik, Maharashtra 422005",089992 99169,,4.8,39.0,Educational institution,,,,,,
Nashik,Maharashtra,Big Monney Share Market Classes,"Share Market Classes 3, 2nd floor, office no. 12, Anant Chambers, Big Monney, behind Dholya Ganpati Mandir, Ashok Stambh, Nashik, Maharashtra 422002",074107 21317,,5.0,33.0,Educational institution,,,,,,
Nashik,Maharashtra,Investors House | Share Market Classes in Nashik | share market courses in Nashik,"Flat no 8 tejashree Apt pandit colony Lane, no 10, Sharanpur Rd, near shashikant electrical, Nashik, Maharashtra 422002",093722 92225,,5.0,32.0,Investment service,,,,,,
Nashik,Maharashtra,Profit Millionaire,"Office no. 204, Samruddhi Business Square, Ashoka Marg, beside Jalsa Marriage Hall, Nashik, Maharashtra 422006",084468 65866,https://www.sakibsaudagar.com/,5.0,122.0,Trade school,,,,,,
Nashik,Maharashtra,"Money4me Equity Services (Share Market Institute / Classes [Online & Offline] in Nashik) | Equity, Commodity, Forex, Option","Ground Floor, Raut Market, Shri Ramkunj Housing Society, A1, Takli Rd, opposite to Amol Kirana Store, Dwarka, Nashik, Maharashtra 422011",080875 73728,https://www.money4me.in/,4.9,397.0,Education center,info@money4me.in,+919975285231,https://www.facebook.com/sagar.rajput.7161,https://instagram.com/sagaromkarrajput?igshid=YmMyMTA2M2Y=,https://www.linkedin.com/in/sagar-rajput-a4465278,https://www.youtube.com/@money4meindia
Nashik,Maharashtra,Trade Research Institute - Share Market Classes in Nashik,"Flat no 11, Dsouza Colony, Ayodhya apartment, College Rd, Nashik, Maharashtra 422005",086239 89695,https://www.traderesearchh.com/,5.0,51.0,Online Share Trading Center,,,,,,
Nashik,Maharashtra,Fivkey Share Market Institute,"Fivkey Share Market Institute, Rajrajeshwari Bunglow, Anusaya Nagar Tapovan Road, Kathe Ln, behind Chetna Hospital, Nashik, Maharashtra 422011",099226 41116,,5.0,69.0,Education center,,,,,,
Nashik,Maharashtra,Stock Professionals,,084469 96633,,5.0,46.0,Online Share Trading Center,,,,,,
Nashik,Maharashtra,Gravity Share Market Trading Classes,"Shri Suktam co operative society, Flat No.2, Prasanna colony, behind Surya hotel, Indira Nagar, Nashik, Maharashtra 422009",084118 89988,,5.0,9.0,Online Share Trading Center,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,Patil Share Market Trading & Training Institute,"Yashodha Apartment, Opp. N2 Community Center Hall, Near Kamgar Chowk, N-3, Cidco, Chhatrapati Sambhajinagar, Maharashtra 431003",097664 85484,https://patilsharemarket.in/,4.9,1100.0,Training center,info@patilsharemarket.in,7721785106,https://www.facebook.com/PatilShareMarket/,https://www.instagram.com/explore/locations/105884361201165/patil-share-market-trading-training-institute/,,https://www.youtube.com/channel/UC8fFaGNGeyXXAdiAtLE_zOw
Chhatrapati Sambhajinagar,Maharashtra,ExpertAction Stock Market Academy,"Shop No: FR-4, B, Jalna Rd, Rana Nagar, Chhatrapati Sambhajinagar, Maharashtra 431009",082372 20005,https://expertaction.in/,4.0,7.0,Training center,contact@sansoxygen.com,8013520035,,,,
Chhatrapati Sambhajinagar,Maharashtra,Smartech Market Institute Pvt Ltd,"2nd Floor, Jyotirling Complex, in front of Nayara Petrol Pump, Bajaj Nagar, Wadgaon Kolhati, Maharashtra 431136",095270 45557,,5.0,120.0,Online Share Trading Center,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,WAVE TRADING ACADEMY,"SHOP NO F2, KHINVASARA MAYFAIR, EAST, Garkheda, Chhatrapati Sambhajinagar, Maharashtra 431009",099750 48844,https://wavetradingacademy.in/,4.9,71.0,Training center,,7127443214,,,,
Chhatrapati Sambhajinagar,Maharashtra,Kadam Capital Share Market Classes,"Office No 10, First Floor, Jalna Rd, near Atithi Hotel, Chhatrapati Sambhajinagar, Maharashtra 431009",075070 14444,http://www.kadamgroups.com/,4.9,321.0,Financial institution,capital@gmail.com,9284824129,https://www.facebook.com/kadamcapitalofficial,https://www.instagram.com/kadam_capital_official/,https://www.linkedin.com/in/mahesh-kadam-0b4964199/,
Chhatrapati Sambhajinagar,Maharashtra,Nifty Guruji Share Market Trading Institute,"Shop No.115, kailash market, Ahilhyabai Holkar Chowk, Railway Station Rd, near Kailash Hotel, Padampura, Chhatrapati Sambhajinagar, Maharashtra 431005",084848 84114,http://www.niftyguruji.com/,4.8,257.0,Online Share Trading Center,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,Express trading stock market institute,"shop no. FR-1, kuber avenue-B, Jalna - Aurangabad Rd, opposite athithi hotel, Rana Nagar, Chhatrapati Sambhajinagar, Maharashtra 431009",098352 90007,https://www.expresstrading.in/,4.7,14.0,Educational institution,contact@expresstrading.in,6458690392,,,,
Chhatrapati Sambhajinagar,Maharashtra,Stockup Financial,"Flat No.203 ,Wing-A, Place, CIDCO Cannought, Cidco, Chhatrapati Sambhajinagar, Maharashtra 431003",094215 81110,https://stockupfinancial.in/,5.0,18.0,Educational institution,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,The 1.6 trader,"PatliPutra housing society, Tisgaon road, Wadgaon, Chhatrapati Sambhajinagar, Maharashtra 431136",083089 21204,,4.8,169.0,Educational institution,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,Shravani Capital,"V9G8 F46, behind bank of baroda, CIDCO Cannought, place, Chhatrapati Sambhajinagar, Maharashtra 431003",097656 62021,https://shravanicapitalandfinancialser.godaddysites.com/,4.9,48.0,Online Share Trading Center,shravnicapitaln100@gmail.com,9197656620,https://www.facebook.com/shravanicapital/,https://www.instagram.com/shravanicapital/,,
Chhatrapati Sambhajinagar,Maharashtra,"Stock Market Box - Classes,Demat and Trading","House No 39, No 24, MGM Rd, near MNPA School, Baijipura, Indira Nagar, Chhatrapati Sambhajinagar, Maharashtra 431001",093091 76319,https://www.stockmarketbox.com/stores/,,,Stock broker,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,"SHRISHA SHARE MARKET ACADEMY, STOCK BROKER, SHARE MARKET CLASSES","Office 5, The Orion Complex, Road (Bhapkar Road, opp. Chelipura High School Railway Station, near Ahilyabai Holkar Chowk, Chhatrapati Sambhajinagar, Maharashtra 431005",070200 00654,http://fb.com/shrishafinancials,3.4,40.0,Financial institution,,9859403337,https://www.facebook.com/shrishafinancials/,,,
Chhatrapati Sambhajinagar,Maharashtra,"Stock Market Box - Classes,Demat and Trading","1, Bhimnagar, Nandanvan Colony, Basantpura, Chhatrapati Sambhajinagar, Maharashtra 431002",085300 01957,https://www.stockmarketbox.com/,,,Stock broker,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,Wisdom Share Market Classes,"1st Floor, Ahilyabai Holkar Chowk, behind Ganpati mandir, beside Amit Electronics, Chhatrapati Sambhajinagar, Maharashtra 431002",072989 80808,https://sites.google.com/view/wisdomsharemarketclasses,4.9,135.0,Online Share Trading Center,,8976067085,,,,
Chhatrapati Sambhajinagar,Maharashtra,Trade With Pavan Share (Stock) Forex Market Classes / Institute,"1st Floor, Plot No.17, above Wellness Forever, Avishkar Colony, N-6, Cidco, Chhatrapati Sambhajinagar, Maharashtra 431003",093258 77069,https://www.tradewithpavan.com/,4.9,46.0,Online Share Trading Center,support@tradewithpavan.com,+91-9325877069,https://www.facebook.com/tradewithpavan,https://instagram.com/tradewithpavan,,
Chhatrapati Sambhajinagar,Maharashtra,TradeGuru,"Dargah, A-3 ,Sagar Apartment, Below Sangram nagar flyover Near Shahnoormiya Dargah Chowk, to, Beed Bypass Rd, Chhatrapati Sambhajinagar, Maharashtra 431009",097303 12408,,5.0,60.0,Online Share Trading Center,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,Learn & Earn SMCC,"Meadows Hill Mist, A2- 506, Paithan Rd, Kanchanwadi, Chhatrapati Sambhajinagar, Maharashtra 431011",084462 39309,https://bit.ly/3KZVddp,4.7,91.0,Financial consultant,smcc@gmail.com,9708714492,https://www.google.com/url?q=https%3A%2F%2Fwww.facebook.com%2Flearn.earn.smcc%2F&amp;sa=D&amp;sntz=1&amp;usg=AOvVaw2KdYH9d_oZ2nRIyKyYWkuQ,https://www.google.com/url?q=https%3A%2F%2Fwww.instagram.com%2Flearn_and_earn_smcc&amp;sa=D&amp;sntz=1&amp;usg=AOvVaw3h78L974cIGX2YV_cyeqsJ,,https://youtube.com/c/RKJhaenhanceyourskills
Chhatrapati Sambhajinagar,Maharashtra,Share Market Classes & Training Institute | Stock Market Trading Classes,"3rd Floor, Eknath Rang Mandir Rd, above Gajanan Jumbo Xerox, beside Om Optical, New Usmanpura, Chhatrapati Sambhajinagar, Maharashtra 431005",095451 13366,https://www.stockmarketclasses.co.in/,1.0,1.0,Online Share Trading Center,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,NIFTY GURUJI SHARE MARKET CLASSES,"SHOP NO 209, FREEDOM TOWER, BEHIND RELIANCE MART AKASHWANI, CHOWK, Jalna - Aurangabad Rd, Chhatrapati Sambhajinagar, Maharashtra 431005",084848 84115,,4.6,9.0,Stock broker,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,Neel's Trading Academy,"Shop No. 10, Near, Kranti Chowk, Ajabnagar, Chhatrapati Sambhajinagar, Maharashtra 431005",086686 10159,,4.8,4.0,Education center,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,Profitmaarg - Stock Market Classes,"30/31, Tirumala Residency, Flat No.3, Plot No, Satyam Nagar, N 5, Cidco, Chhatrapati Sambhajinagar, Maharashtra 431003",086684 68227,,5.0,2.0,Educational institution,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,Radhakrishna Share Market Classes,"Flat No-21, Jai Arihant Housings society, Radhakrishna Share Market Classes, Usmanpura Rd, Muthiyan Corner, Chhatrapati Sambhajinagar, Maharashtra 431003",098901 48084,,4.7,15.0,Online Share Trading Center,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,NextGen DC Trading Academy,"Office 311,con Room, Yash Towers, Shivaji High School Rd, near E- Square Abhinay, Rokda Hanuman Colony, Mondha, Chhatrapati Sambhajinagar, Maharashtra 431001",099608 88134,,5.0,3.0,Educational institution,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,Stockxwala academy BEST STOCK MARKET ACADEMY,"Driving School St, below MSC BANK, opposite to SOFA FACTORY, Beed, Maharashtra 431122",089838 94932,https://www.stockxwala.com/,5.0,38.0,Training center,support@exlyapp.com,6419768205,,,,
Chhatrapati Sambhajinagar,Maharashtra,Profit Strategy Stock Market Classes,"in front of Nehru garden jaysingpur, Shahunagar, Jaysingpur, Maharashtra 416101",089563 37959,,4.9,60.0,Training center,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,OffStrikeTrading Academy,"Church square, Ganesh Nagar Rd, near Christ Hospital, Tukum, Chandrapur, Maharashtra 442401",088309 61187,https://www.offstriketrading.com/,4.8,36.0,Educational institution,support@offstriketrading.com,8520252019,https://www.facebook.com/OffStrikeTrades,https://www.instagram.com/offstriketrading/,https://www.linkedin.com/company/offstriketrading-academy™/,https://www.youtube.com/@offstriketrading
Chhatrapati Sambhajinagar,Maharashtra,KRUPASINDHU SHARE MARKET CLASSES,"Shahid Bhagat Singh School, X-47, Bajaj Nagar, Shahid, Wadgaon Kolhati, Maharashtra 431136",094219 62192,,4.9,15.0,Financial planner,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,Suyog Share Market Classes,"SHOP NO 6 Second Floor, SAMYAK GALLARIA, Sutgirni Chowk, Chhatrapati Sambhajinagar, Maharashtra 431009",090289 26264,,5.0,2.0,Financial consultant,,,,,,
Chhatrapati Sambhajinagar,Maharashtra,Shrija Trading Universe Chatrapati Sambhaji Nagar,"Freedom tower, Akashwani Rd, Chaouk, Chhatrapati Sambhajinagar, Maharashtra 431001",099759 92679,,5.0,20.0,Educational institution,,,,,,
